Year,Disease,Gender,WR Count,WR Crude Rate per 100000,WR 5 Year Average Rate,ON Crude Rate per 100000,ON 5 Year Average Rate
2017,Q Fever,Female,0,0.00,N/A,0.00,N/A
2017,Rabies,Female,0,0.00,N/A,0.00,N/A
2017,Rubella,Female,0,0.00,N/A,0.00,N/A
2017,"Rubella, congenital syndrome",Female,0,0.00,N/A,0.00,N/A
2017,Salmonellosis,Female,46,16.26,N/A,20.30,N/A
2017,Severe acute respiratory syndrome (SARS),Female,0,0.00,N/A,0.00,N/A
2017,Shigellosis,Female,3,1.06,N/A,1.15,N/A
2017,Smallpox,Female,0,0.00,N/A,0.00,N/A
2017,"Streptococcus Pneumoniae, Invasive ",Female,22,7.78,N/A,7.42,N/A
2017,Syphilis - Early Congenital,Female,0,0.00,N/A,0.01,N/A
2017,Syphilis - Infectious,Female,1,0.35,N/A,1.02,N/A
2017,Syphilis - Late Latent,Female,4,1.41,N/A,2.65,N/A
2017,Tetanus,Female,0,0.00,N/A,0.03,N/A
2017,Trichinosis,Female,0,0.00,N/A,0.01,N/A
2017,Tuberculosis (active),Female,10,3.53,N/A,4.30,N/A
2017,Tuberculosis (latent),Female,232,81.99,N/A,65.58,N/A
2017,Syphilis - Other,Female,0,0.00,N/A,0.29,N/A
2017,West Nile virus (WNv),Female,2,0.71,N/A,0.90,N/A
2018,AIDS,Male,1,0.34,N/A,0.90,N/A
2018,Amebiasis,Male,8,2.75,N/A,5.10,N/A
2018,Anaplasmosis,Male,0,0.00,N/A,0.00,N/A
2018,Anthrax,Male,0,0.00,N/A,0.00,N/A
2018,Babesiosis,Male,0,0.00,N/A,0.00,N/A
2018,Blastomycosis,Male,0,0.00,N/A,0.69,N/A
2018,Botulism,Male,0,0.00,N/A,0.00,N/A
2018,Brucellosis,Male,0,0.00,N/A,0.08,N/A
2018,Campylobacter enteritis,Male,60,20.64,N/A,26.58,N/A
2018,Chancroid,Male,0,0.00,N/A,0.00,N/A
2018,Chickenpox (Varicella),Male,5,1.72,N/A,2.37,N/A
2018,Chlamydia,Male,690,237.36,N/A,287.77,N/A
2018,Cholera,Male,0,0.00,N/A,0.00,N/A
2018,Creutzfeldt-Jakob Disease,Male,0,0.00,N/A,0.11,N/A
2018,Cryptosporidiosis,Male,25,8.60,N/A,4.99,N/A
2018,Cyclosporiasis,Male,4,1.38,N/A,1.75,N/A
2018,Diphtheria,Male,0,0.00,N/A,0.00,N/A
2018,Food Poisoning (all causes),Male,1,0.34,N/A,0.27,N/A
2018,Carbapenemase-producing Enterobacteriaceae (CPE),Male,3,1.03,N/A,1.58,N/A
2018,Encephalitis/Meningitis,Male,13,4.47,N/A,3.09,N/A
2018,Giardiasis,Male,43,14.79,N/A,13.45,N/A
2018,Gonorrhea,Male,255,87.72,N/A,106.91,N/A
2018,"Group A Streptococcal disease, invasive",Male,17,5.85,N/A,8.63,N/A
2018,"Group B Streptococcal disease, neonatal",Male,3,1.03,N/A,0.32,N/A
2018,"Haemophilus influenzae disease, all types",Male,3,1.03,N/A,1.24,N/A
2018,Hantavirus pulmonary syndrome,Male,0,0.00,N/A,0.00,N/A
2018,Hemorrhagic fevers and Lassa fever,Male,0,0.00,N/A,0.00,N/A
2018,Hepatitis A,Male,25,8.60,N/A,1.72,N/A
2018,Hepatitis B (acute),Male,3,1.03,N/A,0.81,N/A
2018,Hepatitis B (chronic),Male,26,8.94,N/A,15.59,N/A
2018,Hepatitis C,Male,87,29.93,N/A,44.85,N/A
2018,HIV,Male,7,2.41,N/A,9.69,N/A
2018,Influenza,Male,217,74.65,N/A,123.90,N/A
2018,Legionellosis,Male,20,6.88,N/A,3.38,N/A
2018,Leprosy,Male,0,0.00,N/A,0.06,N/A
2018,Listeriosis,Male,2,0.69,N/A,0.51,N/A
2018,Lyme Disease,Male,7,2.41,N/A,5.31,N/A
2018,Measles,Male,0,0.00,N/A,0.01,N/A
2018,Tularemia,Male,0,0.00,N/A,0.00,N/A
2018,Typhoid Fever/Paratyphoid Fever,Male,3,1.03,N/A,1.07,N/A
2018,Verotoxin-producing E. coli,Male,6,2.06,N/A,0.96,N/A
2018,Yersiniosis,Male,3,1.03,N/A,2.03,N/A
2018,"Meningococcal disease, invasive",Male,3,1.03,N/A,0.24,N/A
2018,Mpox,Male,0,0.00,N/A,0.00,N/A
2018,Mumps,Male,0,0.00,N/A,0.83,N/A
2018,Ophthalmia Neonatorum,Male,0,0.00,N/A,0.01,N/A
2018,Paralytic Shellfish Poisoning,Male,0,0.00,N/A,0.00,N/A
2018,Pertussis,Male,6,2.06,N/A,2.33,N/A
2018,Poliomyelitis (polio) and Acute Flaccid Paralysis,Male,0,0.00,N/A,0.10,N/A
2018,Powassan Virus,Male,0,0.00,N/A,0.00,N/A
2018,Psittacosis/Ornithosis,Male,0,0.00,N/A,0.00,N/A
2018,Q Fever,Male,0,0.00,N/A,0.11,N/A
2018,Rabies,Male,0,0.00,N/A,0.00,N/A
2018,Rubella,Male,0,0.00,N/A,0.00,N/A
2018,"Rubella, congenital syndrome",Male,0,0.00,N/A,0.00,N/A
2018,Salmonellosis,Male,62,21.33,N/A,18.01,N/A
2018,Severe acute respiratory syndrome (SARS),Male,0,0.00,N/A,0.00,N/A
2018,Shigellosis,Male,3,1.03,N/A,3.09,N/A
2018,Smallpox,Male,0,0.00,N/A,0.00,N/A
2018,"Streptococcus Pneumoniae, Invasive ",Male,32,11.01,N/A,10.07,N/A
2018,Syphilis - Early Congenital,Male,0,0.00,N/A,0.01,N/A
2018,Syphilis - Infectious,Male,35,12.04,N/A,25.89,N/A
2018,Syphilis - Late Latent,Male,17,5.85,N/A,7.58,N/A
2018,Tetanus,Male,0,0.00,N/A,0.00,N/A
2018,Trichinosis,Male,0,0.00,N/A,0.11,N/A
2018,Tuberculosis (active),Male,9,3.10,N/A,4.91,N/A
2018,Tuberculosis (latent),Male,97,33.37,N/A,41.39,N/A
2018,Syphilis - Other,Male,0,0.00,N/A,1.14,N/A
2018,West Nile virus (WNv),Male,4,1.38,N/A,1.14,N/A
2018,AIDS,Female,0,0.00,N/A,0.14,N/A
2018,Amebiasis,Female,4,1.38,N/A,1.81,N/A
2018,Anaplasmosis,Female,0,0.00,N/A,0.00,N/A
2018,Anthrax,Female,0,0.00,N/A,0.00,N/A
2018,Babesiosis,Female,0,0.00,N/A,0.00,N/A
2018,Blastomycosis,Female,1,0.35,N/A,0.21,N/A
2018,Botulism,Female,0,0.00,N/A,0.04,N/A
2018,Brucellosis,Female,0,0.00,N/A,0.07,N/A
2018,Campylobacter enteritis,Female,70,24.18,N/A,21.46,N/A
2018,Chancroid,Female,0,0.00,N/A,0.00,N/A
2018,Chickenpox (Varicella),Female,1,0.35,N/A,1.73,N/A
2018,Chlamydia,Female,1114,384.87,N/A,378.66,N/A
2018,Cholera,Female,0,0.00,N/A,0.00,N/A
2018,Creutzfeldt-Jakob Disease,Female,0,0.00,N/A,0.07,N/A
2018,Cryptosporidiosis,Female,26,8.98,N/A,5.56,N/A
2018,Cyclosporiasis,Female,6,2.07,N/A,2.00,N/A
2018,Diphtheria,Female,0,0.00,N/A,0.00,N/A
2018,Food Poisoning (all causes),Female,1,0.35,N/A,0.46,N/A
2018,Carbapenemase-producing Enterobacteriaceae (CPE),Female,2,0.69,N/A,1.15,N/A
2018,Encephalitis/Meningitis,Female,10,3.45,N/A,2.91,N/A
2018,Giardiasis,Female,23,7.95,N/A,8.16,N/A
2018,Gonorrhea,Female,144,49.75,N/A,38.79,N/A
2018,"Group A Streptococcal disease, invasive",Female,17,5.87,N/A,7.34,N/A
2018,"Group B Streptococcal disease, neonatal",Female,3,1.04,N/A,0.47,N/A
2018,"Haemophilus influenzae disease, all types",Female,3,1.04,N/A,1.57,N/A
2018,Hantavirus pulmonary syndrome,Female,0,0.00,N/A,0.00,N/A
2018,Hemorrhagic fevers and Lassa fever,Female,0,0.00,N/A,0.00,N/A
2018,Hepatitis A,Female,25,8.64,N/A,1.35,N/A
2018,Hepatitis B (acute),Female,2,0.69,N/A,0.48,N/A
2018,Hepatitis B (chronic),Female,32,11.06,N/A,13.00,N/A
2018,Hepatitis C,Female,65,22.46,N/A,30.00,N/A
2018,HIV,Female,1,0.35,N/A,3.12,N/A
2018,Influenza,Female,269,92.93,N/A,142.39,N/A
2018,Legionellosis,Female,10,3.45,N/A,1.31,N/A
2018,Leprosy,Female,0,0.00,N/A,0.01,N/A
2018,Listeriosis,Female,0,0.00,N/A,0.55,N/A
2018,Lyme Disease,Female,5,1.73,N/A,3.80,N/A
2018,Measles,Female,0,0.00,N/A,0.10,N/A
2018,Tularemia,Female,0,0.00,N/A,0.00,N/A
2018,Typhoid Fever/Paratyphoid Fever,Female,5,1.73,N/A,0.79,N/A
2018,Verotoxin-producing E. coli,Female,9,3.11,N/A,1.46,N/A
2018,Yersiniosis,Female,11,3.80,N/A,2.19,N/A
2018,"Meningococcal disease, invasive",Female,1,0.35,N/A,0.21,N/A
2018,Mpox,Female,0,0.00,N/A,0.00,N/A
2018,Mumps,Female,0,0.00,N/A,0.46,N/A
2018,Ophthalmia Neonatorum,Female,0,0.00,N/A,0.00,N/A
2018,Paralytic Shellfish Poisoning,Female,0,0.00,N/A,0.00,N/A
2018,Pertussis,Female,9,3.11,N/A,3.08,N/A
2018,Poliomyelitis (polio) and Acute Flaccid Paralysis,Female,0,0.00,N/A,0.11,N/A
2018,Powassan Virus,Female,0,0.00,N/A,0.00,N/A
2018,Psittacosis/Ornithosis,Female,0,0.00,N/A,0.00,N/A
2018,Q Fever,Female,0,0.00,N/A,0.00,N/A
2018,Rabies,Female,0,0.00,N/A,0.00,N/A
2018,Rubella,Female,0,0.00,N/A,0.00,N/A
2018,"Rubella, congenital syndrome",Female,0,0.00,N/A,0.00,N/A
2018,Salmonellosis,Female,63,21.77,N/A,19.32,N/A
2018,Severe acute respiratory syndrome (SARS),Female,0,0.00,N/A,0.00,N/A
2018,Shigellosis,Female,6,2.07,N/A,1.37,N/A
2018,Smallpox,Female,0,0.00,N/A,0.00,N/A
2018,"Streptococcus Pneumoniae, Invasive ",Female,26,8.98,N/A,8.02,N/A
2018,Syphilis - Early Congenital,Female,0,0.00,N/A,0.00,N/A
2018,Syphilis - Infectious,Female,3,1.04,N/A,1.39,N/A
2018,Syphilis - Late Latent,Female,3,1.04,N/A,3.62,N/A
2018,Tetanus,Female,0,0.00,N/A,0.00,N/A
2018,Trichinosis,Female,0,0.00,N/A,0.00,N/A
2018,Tuberculosis (active),Female,5,1.73,N/A,4.40,N/A
2018,Tuberculosis (latent),Female,189,65.30,N/A,67.44,N/A
2018,Syphilis - Other,Female,0,0.00,N/A,0.37,N/A
2018,West Nile virus (WNv),Female,1,0.35,N/A,0.83,N/A
2019,AIDS,Male,0,0.00,N/A,0.71,N/A
2019,Amebiasis,Male,11,3.68,N/A,4.81,N/A
2019,Anaplasmosis,Male,0,0.00,N/A,0.00,N/A
2019,Anthrax,Male,0,0.00,N/A,0.00,N/A
2019,Babesiosis,Male,0,0.00,N/A,0.00,N/A
2019,Blastomycosis,Male,1,0.33,N/A,0.79,N/A
2019,Botulism,Male,0,0.00,N/A,0.00,N/A
2019,Brucellosis,Male,0,0.00,N/A,0.03,N/A
2019,Campylobacter enteritis,Male,71,23.77,N/A,23.50,N/A
2019,Chancroid,Male,0,0.00,N/A,0.00,N/A
2019,Chickenpox (Varicella),Male,11,3.68,N/A,2.99,N/A
2019,Chlamydia,Male,772,258.46,N/A,310.69,N/A
2019,Cholera,Male,0,0.00,N/A,0.01,N/A
2019,Creutzfeldt-Jakob Disease,Male,0,0.00,N/A,0.06,N/A
2019,Cryptosporidiosis,Male,23,7.70,N/A,5.24,N/A
2019,Cyclosporiasis,Male,14,4.69,N/A,2.84,N/A
2019,Diphtheria,Male,0,0.00,N/A,0.00,N/A
2019,Food Poisoning (all causes),Male,1,0.33,N/A,0.18,N/A
2019,Carbapenemase-producing Enterobacteriaceae (CPE),Male,7,2.34,N/A,3.09,N/A
2019,Encephalitis/Meningitis,Male,9,3.01,N/A,2.81,N/A
2019,Giardiasis,Male,35,11.72,N/A,11.34,N/A
2019,Gonorrhea,Male,213,71.31,N/A,110.40,N/A
2019,"Group A Streptococcal disease, invasive",Male,23,7.70,N/A,8.48,N/A
2019,"Group B Streptococcal disease, neonatal",Male,0,0.00,N/A,0.22,N/A
2019,"Haemophilus influenzae disease, all types",Male,4,1.34,N/A,1.84,N/A
2019,Hantavirus pulmonary syndrome,Male,0,0.00,N/A,0.00,N/A
2019,Hemorrhagic fevers and Lassa fever,Male,0,0.00,N/A,0.00,N/A
2019,Hepatitis A,Male,9,3.01,N/A,1.68,N/A
2019,Hepatitis B (acute),Male,3,1.00,N/A,0.78,N/A
2019,Hepatitis B (chronic),Male,40,13.39,N/A,15.69,N/A
2019,Hepatitis C,Male,70,23.44,N/A,40.55,N/A
2019,HIV,Male,8,2.68,N/A,9.87,N/A
2019,Influenza,Male,172,57.58,N/A,90.29,N/A
2019,Legionellosis,Male,18,6.03,N/A,3.47,N/A
2019,Leprosy,Male,0,0.00,N/A,0.01,N/A
2019,Listeriosis,Male,3,1.00,N/A,0.58,N/A
2019,Lyme Disease,Male,7,2.34,N/A,9.36,N/A
2019,Measles,Male,0,0.00,N/A,0.11,N/A
2019,Tularemia,Male,0,0.00,N/A,0.00,N/A
2019,Typhoid Fever/Paratyphoid Fever,Male,2,0.67,N/A,1.10,N/A
2019,Verotoxin-producing E. coli,Male,8,2.68,N/A,1.61,N/A
2019,Yersiniosis,Male,4,1.34,N/A,1.80,N/A
2019,"Meningococcal disease, invasive",Male,2,0.67,N/A,0.26,N/A
2019,Mpox,Male,0,0.00,N/A,0.00,N/A
2019,Mumps,Male,0,0.00,N/A,0.62,N/A
2019,Ophthalmia Neonatorum,Male,0,0.00,N/A,0.00,N/A
2019,Paralytic Shellfish Poisoning,Male,0,0.00,N/A,0.00,N/A
2019,Pertussis,Male,15,5.02,N/A,3.06,N/A
2019,Poliomyelitis (polio) and Acute Flaccid Paralysis,Male,0,0.00,N/A,0.00,N/A
2019,Powassan Virus,Male,0,0.00,N/A,0.00,N/A
2019,Psittacosis/Ornithosis,Male,0,0.00,N/A,0.00,N/A
2019,Q Fever,Male,0,0.00,N/A,0.12,N/A
2019,Rabies,Male,0,0.00,N/A,0.00,N/A
2019,Rubella,Male,0,0.00,N/A,0.00,N/A
2019,"Rubella, congenital syndrome",Male,0,0.00,N/A,0.00,N/A
2019,Salmonellosis,Male,49,16.40,N/A,14.93,N/A
2019,Severe acute respiratory syndrome (SARS),Male,0,0.00,N/A,0.00,N/A
2019,Shigellosis,Male,8,2.68,N/A,2.59,N/A
2019,Smallpox,Male,0,0.00,N/A,0.00,N/A
2019,"Streptococcus Pneumoniae, Invasive ",Male,23,7.70,N/A,9.72,N/A
2019,Syphilis - Early Congenital,Male,0,0.00,N/A,0.04,N/A
2019,Syphilis - Infectious,Male,47,15.74,N/A,31.57,N/A
2019,Syphilis - Late Latent,Male,10,3.35,N/A,8.75,N/A
2019,Tetanus,Male,0,0.00,N/A,0.01,N/A
2019,Trichinosis,Male,0,0.00,N/A,0.10,N/A
2019,Tuberculosis (active),Male,11,3.68,N/A,5.71,N/A
2019,Tuberculosis (latent),Male,107,35.82,N/A,38.21,N/A
2019,Syphilis - Other,Male,1,0.33,N/A,1.71,N/A
2019,West Nile virus (WNv),Male,0,0.00,N/A,0.22,N/A
2019,AIDS,Female,0,0.00,N/A,0.19,N/A
2019,Amebiasis,Female,5,1.69,N/A,1.92,N/A
2019,Anaplasmosis,Female,0,0.00,N/A,0.00,N/A
2019,Anthrax,Female,0,0.00,N/A,0.00,N/A
2019,Babesiosis,Female,0,0.00,N/A,0.00,N/A
2019,Blastomycosis,Female,0,0.00,N/A,0.42,N/A
2019,Botulism,Female,0,0.00,N/A,0.03,N/A
2019,Brucellosis,Female,0,0.00,N/A,0.04,N/A
2019,Campylobacter enteritis,Female,53,17.91,N/A,20.88,N/A
2019,Chancroid,Female,0,0.00,N/A,0.00,N/A
2019,Chickenpox (Varicella),Female,12,4.06,N/A,2.53,N/A
2019,Chlamydia,Female,1184,400.19,N/A,395.05,N/A
2019,Cholera,Female,1,0.34,N/A,0.03,N/A
2019,Creutzfeldt-Jakob Disease,Female,0,0.00,N/A,0.08,N/A
2019,Cryptosporidiosis,Female,29,9.80,N/A,5.92,N/A
2019,Cyclosporiasis,Female,12,4.06,N/A,3.30,N/A
2019,Diphtheria,Female,0,0.00,N/A,0.00,N/A
2019,Food Poisoning (all causes),Female,4,1.35,N/A,0.35,N/A
2019,Carbapenemase-producing Enterobacteriaceae (CPE),Female,5,1.69,N/A,2.28,N/A
2019,Encephalitis/Meningitis,Female,13,4.39,N/A,2.92,N/A
2019,Giardiasis,Female,14,4.73,N/A,6.52,N/A
2019,Gonorrhea,Female,137,46.31,N/A,42.63,N/A
2019,"Group A Streptococcal disease, invasive",Female,14,4.73,N/A,6.67,N/A
2019,"Group B Streptococcal disease, neonatal",Female,1,0.34,N/A,0.26,N/A
2019,"Haemophilus influenzae disease, all types",Female,6,2.03,N/A,2.28,N/A
2019,Hantavirus pulmonary syndrome,Female,0,0.00,N/A,0.00,N/A
2019,Hemorrhagic fevers and Lassa fever,Female,0,0.00,N/A,0.00,N/A
2019,Hepatitis A,Female,5,1.69,N/A,1.07,N/A
2019,Hepatitis B (acute),Female,3,1.01,N/A,0.60,N/A
2019,Hepatitis B (chronic),Female,42,14.20,N/A,12.15,N/A
2019,Hepatitis C,Female,69,23.32,N/A,26.72,N/A
2019,HIV,Female,4,1.35,N/A,3.44,N/A
2019,Influenza,Female,181,61.18,N/A,99.08,N/A
2019,Legionellosis,Female,13,4.39,N/A,1.74,N/A
2019,Leprosy,Female,0,0.00,N/A,0.01,N/A
2019,Listeriosis,Female,3,1.01,N/A,0.42,N/A
2019,Lyme Disease,Female,9,3.04,N/A,6.93,N/A
2019,Measles,Female,0,0.00,N/A,0.08,N/A
2019,Tularemia,Female,0,0.00,N/A,0.00,N/A
2019,Typhoid Fever/Paratyphoid Fever,Female,4,1.35,N/A,1.24,N/A
2019,Verotoxin-producing E. coli,Female,6,2.03,N/A,1.66,N/A
2019,Yersiniosis,Female,5,1.69,N/A,2.04,N/A
2019,"Meningococcal disease, invasive",Female,0,0.00,N/A,0.23,N/A
2019,Mpox,Female,0,0.00,N/A,0.00,N/A
2019,Mumps,Female,1,0.34,N/A,0.43,N/A
2019,Ophthalmia Neonatorum,Female,0,0.00,N/A,0.00,N/A
2019,Paralytic Shellfish Poisoning,Female,0,0.00,N/A,0.00,N/A
2019,Pertussis,Female,7,2.37,N/A,3.27,N/A
2019,Poliomyelitis (polio) and Acute Flaccid Paralysis,Female,0,0.00,N/A,0.01,N/A
2019,Powassan Virus,Female,0,0.00,N/A,0.00,N/A
2019,Psittacosis/Ornithosis,Female,0,0.00,N/A,0.00,N/A
2019,Q Fever,Female,0,0.00,N/A,0.10,N/A
2019,Rabies,Female,0,0.00,N/A,0.00,N/A
2019,Rubella,Female,0,0.00,N/A,0.00,N/A
2019,"Rubella, congenital syndrome",Female,0,0.00,N/A,0.00,N/A
2019,Salmonellosis,Female,57,19.27,N/A,17.80,N/A
2019,Severe acute respiratory syndrome (SARS),Female,0,0.00,N/A,0.00,N/A
2019,Shigellosis,Female,3,1.01,N/A,1.30,N/A
2019,Smallpox,Female,0,0.00,N/A,0.00,N/A
2019,"Streptococcus Pneumoniae, Invasive ",Female,30,10.14,N/A,7.74,N/A
2019,Syphilis - Early Congenital,Female,0,0.00,N/A,0.00,N/A
2019,Syphilis - Infectious,Female,4,1.35,N/A,2.19,N/A
2019,Syphilis - Late Latent,Female,7,2.37,N/A,3.52,N/A
2019,Tetanus,Female,0,0.00,N/A,0.00,N/A
2019,Trichinosis,Female,0,0.00,N/A,0.12,N/A
2019,Tuberculosis (active),Female,8,2.70,N/A,4.54,N/A
2019,Tuberculosis (latent),Female,213,71.99,N/A,62.71,N/A
2019,Syphilis - Other,Female,1,0.34,N/A,0.49,N/A
2019,West Nile virus (WNv),Female,0,0.00,N/A,0.14,N/A
2020,AIDS,Male,1,0.33,0.58,0.66,0.79
2020,Amebiasis,Male,7,2.29,5.22,2.76,7.09
2020,Anaplasmosis,Male,0,0.00,0.00,0.00,0.00
2020,Anthrax,Male,0,0.00,0.00,0.00,0.00
2020,Babesiosis,Male,0,0.00,0.00,0.00,0.00
2020,Blastomycosis,Male,0,0.00,0.14,0.48,0.31
2020,Botulism,Male,0,0.00,0.00,0.00,0.01
2020,Brucellosis,Male,0,0.00,0.00,0.03,0.04
2020,Campylobacter enteritis,Male,50,16.36,26.10,14.62,26.21
2020,Chancroid,Male,0,0.00,0.00,0.00,0.00
2020,Chickenpox (Varicella),Male,2,0.65,2.03,1.30,2.42
2020,Chlamydia,Male,544,178.03,233.50,217.42,267.88
2020,Cholera,Male,0,0.00,0.00,0.01,0.01
2020,Creutzfeldt-Jakob Disease,Male,0,0.00,0.00,0.04,0.07
2020,Cryptosporidiosis,Male,18,5.89,5.22,2.98,3.79
2020,Cyclosporiasis,Male,13,4.25,2.16,2.31,1.93
2020,Diphtheria,Male,0,0.00,0.00,0.00,0.00
2020,Food Poisoning (all causes),Male,0,0.00,0.28,0.04,0.25
2020,Carbapenemase-producing Enterobacteriaceae (CPE),Male,7,2.29,0.68,2.16,0.93
2020,Encephalitis/Meningitis,Male,2,0.65,3.73,1.86,3.21
2020,Giardiasis,Male,8,2.62,11.18,6.84,12.47
2020,Gonorrhea,Male,192,62.83,66.06,86.68,84.19
2020,"Group A Streptococcal disease, invasive",Male,22,7.20,5.17,8.43,6.94
2020,"Group B Streptococcal disease, neonatal",Male,2,0.65,0.28,0.22,0.34
2020,"Haemophilus influenzae disease, all types",Male,1,0.33,0.47,0.88,0.66
2020,Hantavirus pulmonary syndrome,Male,0,0.00,0.00,0.00,0.00
2020,Hemorrhagic fevers and Lassa fever,Male,0,0.00,0.00,0.00,0.00
2020,Hepatitis A,Male,3,0.98,2.61,0.66,1.17
2020,Hepatitis B (acute),Male,1,0.33,0.84,0.67,0.84
2020,Hepatitis B (chronic),Male,36,11.78,14.72,9.18,16.34
2020,Hepatitis C,Male,57,18.65,27.18,27.37,41.66
2020,HIV,Male,16,5.24,3.71,7.73,9.60
2020,Influenza,Male,125,40.91,66.04,66.89,91.23
2020,Legionellosis,Male,19,6.22,3.95,3.01,2.32
2020,Leprosy,Male,0,0.00,0.07,0.01,0.03
2020,Listeriosis,Male,0,0.00,0.34,0.41,0.52
2020,Lyme Disease,Male,5,1.64,1.68,6.91,6.06
2020,Measles,Male,0,0.00,0.00,0.00,0.07
2020,Tularemia,Male,0,0.00,0.00,0.01,0.01
2020,Typhoid Fever/Paratyphoid Fever,Male,0,0.00,0.56,0.66,0.94
2020,Verotoxin-producing E. coli,Male,7,2.29,1.46,0.71,1.15
2020,Yersiniosis,Male,3,0.98,1.62,1.45,1.90
2020,"Meningococcal disease, invasive",Male,0,0.00,0.34,0.22,0.24
2020,Mpox,Male,0,0.00,0.00,0.00,0.00
2020,Mumps,Male,0,0.00,0.21,0.44,0.84
2020,Ophthalmia Neonatorum,Male,0,0.00,0.00,0.00,0.02
2020,Paralytic Shellfish Poisoning,Male,0,0.00,0.00,0.00,0.00
2020,Pertussis,Male,1,0.33,3.76,0.66,3.47
2020,Poliomyelitis (polio) and Acute Flaccid Paralysis,Male,0,0.00,0.07,0.00,0.05
2020,Powassan Virus,Male,0,0.00,0.00,0.00,0.00
2020,Psittacosis/Ornithosis,Male,0,0.00,0.00,0.00,0.00
2020,Q Fever,Male,0,0.00,0.22,0.05,0.12
2020,Rabies,Male,0,0.00,0.00,0.00,0.00
2020,Rubella,Male,0,0.00,0.00,0.00,0.00
2020,"Rubella, congenital syndrome",Male,0,0.00,0.00,0.00,0.00
2020,Salmonellosis,Male,17,5.56,19.67,9.49,18.83
2020,Severe acute respiratory syndrome (SARS),Male,0,0.00,0.00,0.00,0.00
2020,Shigellosis,Male,3,0.98,1.61,1.52,2.91
2020,Smallpox,Male,0,0.00,0.00,0.00,0.00
2020,"Streptococcus Pneumoniae, Invasive ",Male,17,5.56,9.60,5.39,9.07
2020,Syphilis - Early Congenital,Male,0,0.00,0.00,0.07,0.02
2020,Syphilis - Infectious,Male,63,20.62,9.90,29.96,23.04
2020,Syphilis - Late Latent,Male,15,4.91,5.03,6.20,7.16
2020,Tetanus,Male,0,0.00,0.00,0.01,0.01
2020,Trichinosis,Male,0,0.00,0.00,0.04,0.07
2020,Tuberculosis (active),Male,6,1.96,3.65,5.35,5.13
2020,Tuberculosis (latent),Male,72,23.56,36.85,22.02,43.21
2020,Syphilis - Other,Male,1,0.33,0.29,1.66,1.01
2020,West Nile virus (WNv),Male,0,0.00,0.35,0.70,0.69
2020,AIDS,Female,0,0.00,0.00,0.24,0.16
2020,Amebiasis,Female,0,0.00,2.58,1.14,2.54
2020,Anaplasmosis,Female,0,0.00,0.00,0.00,0.00
2020,Anthrax,Female,0,0.00,0.00,0.00,0.00
2020,Babesiosis,Female,0,0.00,0.00,0.00,0.00
2020,Blastomycosis,Female,0,0.00,0.07,0.25,0.13
2020,Botulism,Female,0,0.00,0.00,0.00,0.02
2020,Brucellosis,Female,0,0.00,0.00,0.05,0.04
2020,Campylobacter enteritis,Female,34,11.28,22.55,12.44,21.72
2020,Chancroid,Female,0,0.00,0.00,0.00,0.00
2020,Chickenpox (Varicella),Female,3,1.00,1.89,1.13,1.92
2020,Chlamydia,Female,881,292.36,366.85,284.07,366.60
2020,Cholera,Female,0,0.00,0.07,0.00,0.02
2020,Creutzfeldt-Jakob Disease,Female,0,0.00,0.14,0.08,0.07
2020,Cryptosporidiosis,Female,20,6.64,4.91,3.42,4.03
2020,Cyclosporiasis,Female,5,1.66,2.39,2.44,2.41
2020,Diphtheria,Female,0,0.00,0.00,0.00,0.00
2020,Food Poisoning (all causes),Female,0,0.00,0.34,0.19,0.36
2020,Carbapenemase-producing Enterobacteriaceae (CPE),Female,7,2.32,0.48,1.74,0.69
2020,Encephalitis/Meningitis,Female,2,0.66,3.73,1.66,2.89
2020,Giardiasis,Female,12,3.98,6.14,4.75,7.04
2020,Gonorrhea,Female,110,36.50,43.12,36.73,34.88
2020,"Group A Streptococcal disease, invasive",Female,13,4.31,4.86,5.86,5.70
2020,"Group B Streptococcal disease, neonatal",Female,0,0.00,0.71,0.16,0.33
2020,"Haemophilus influenzae disease, all types",Female,1,0.33,0.61,0.81,0.79
2020,Hantavirus pulmonary syndrome,Female,0,0.00,0.00,0.00,0.00
2020,Hemorrhagic fevers and Lassa fever,Female,0,0.00,0.00,0.00,0.00
2020,Hepatitis A,Female,0,0.00,2.50,0.40,0.86
2020,Hepatitis B (acute),Female,1,0.33,0.70,0.43,0.50
2020,Hepatitis B (chronic),Female,23,7.63,10.03,7.73,12.33
2020,Hepatitis C,Female,41,13.61,19.88,17.61,26.51
2020,HIV,Female,2,0.66,0.84,1.89,2.63
2020,Influenza,Female,110,36.50,78.12,66.07,103.75
2020,Legionellosis,Female,7,2.32,2.51,1.19,1.03
2020,Leprosy,Female,0,0.00,0.00,0.00,0.02
2020,Listeriosis,Female,2,0.66,0.35,0.52,0.52
2020,Lyme Disease,Female,2,0.66,1.96,5.03,4.46
2020,Measles,Female,0,0.00,0.00,0.00,0.08
2020,Tularemia,Female,0,0.00,0.00,0.00,0.00
2020,Typhoid Fever/Paratyphoid Fever,Female,0,0.00,1.04,0.42,0.90
2020,Verotoxin-producing E. coli,Female,4,1.33,2.33,1.07,1.36
2020,Yersiniosis,Female,4,1.33,2.47,1.11,1.93
2020,"Meningococcal disease, invasive",Female,0,0.00,0.29,0.08,0.22
